ParticipantID,AT_ACC,AT_ACC_Interference,AT_ACC_Consistent,AT_ACC_Inconsistent,AT_ACC_Living,AT_ACC_InterferenceLiving,AT_ACC_ConsistentLiving,AT_ACC_InconsistentLiving,AT_ACC_NonLiving,AT_ACC_InterferenceNonLiving,AT_ACC_ConsistentNonLiving,AT_ACC_InconsistentNonLiving,AT_ACC_Moving,AT_ACC_InterferenceMoving,AT_ACC_ConsistentMoving,AT_ACC_InconsistentMoving,AT_ACC_NonMoving,AT_ACC_InterferenceNonMoving,AT_ACC_ConsistentNonMoving,AT_ACC_InconsistentNonMoving,AT_RT,AT_RT_Consistent,AT_RT_Inconsistent,AT_RTc,AT_RTc_Interference,AT_RTc_Consistent,AT_RTc_Inconsistent,AT_RTc_Living,AT_RTc_InterferenceLiving,AT_RTc_ConsistentLiving,AT_RTc_InconsistentLiving,AT_RTc_NonLiving,AT_RTc_InterferenceNonLiving,AT_RTc_ConsistentNonLiving,AT_RTc_InconsistentNonLiving,AT_RTc_Moving,AT_RTc_InterferenceMoving,AT_RTc_ConsistentMoving,AT_RTc_InconsistentMoving,AT_RTc_NonMoving,AT_RTc_InterferenceNonMoving,AT_RTc_ConsistentNonMoving,AT_RTc_InconsistentNonMoving,AT_LogRTc,AT_LogRTc_Interference,AT_LogRTc_Consistent,AT_LogRTc_Inconsistent,AT_LogRTc_Living,AT_LogRTc_InterferenceLiving,AT_LogRTc_ConsistentLiving,AT_LogRTc_InconsistentLiving,AT_LogRTc_NonLiving,AT_LogRTc_InterferenceNonLiving,AT_LogRTc_ConsistentNonLiving,AT_LogRTc_InconsistentNonLiving,AT_LogRTc_Moving,AT_LogRTc_InterferenceMoving,AT_LogRTc_ConsistentMoving,AT_LogRTc_InconsistentMoving,AT_LogRTc_NonMoving,AT_LogRTc_InterferenceNonMoving,AT_LogRTc_ConsistentNonMoving,AT_LogRTc_InconsistentNonMoving,AT_LogRTc_1,AT_LogRTc_Consistent_1,AT_LogRTc_Inconsistent_1,AT_LogRTc_Living_1,AT_LogRTc_ConsistentLiving_1,AT_LogRTc_InconsistentLiving_1,AT_LogRTc_NonLiving_1,AT_LogRTc_ConsistentNonLiving_1,AT_LogRTc_InconsistentNonLiving_1,AT_LogRTc_Moving_1,AT_LogRTc_ConsistentMoving_1,AT_LogRTc_InconsistentMoving_1,AT_LogRTc_NonMoving_1,AT_LogRTc_ConsistentNonMoving_1,AT_LogRTc_InconsistentNonMoving_1,AT_EFF,AT_EFF_Interference,AT_EFF_Consistent,AT_EFF_Inconsistent,AT_EFF_Living,AT_EFF_InterferenceLiving,AT_EFF_ConsistentLiving,AT_EFF_InconsistentLiving,AT_EFF_NonLiving,AT_EFF_InterferenceNonLiving,AT_EFF_ConsistentNonLiving,AT_EFF_InconsistentNonLiving,AT_EFF_Moving,AT_EFF_InterferenceMoving,AT_EFF_ConsistentMoving,AT_EFF_InconsistentMoving,AT_EFF_NonMoving,AT_EFF_InterferenceNonMoving,AT_EFF_ConsistentNonMoving,AT_EFF_InconsistentNonMoving
50955,0.827380952,0.130952381,0.892857143,0.761904762,1,0,1,1,0.654761905,0.261904762,0.785714286,0.523809524,0.761904762,0.476190476,1,0.523809524,0.892857143,-0.214285714,0.785714286,1,0.758415506,0.757752143,0.75058875,0.754808705,0.007820983,0.758409733,0.75058875,0.670456429,-0.118271429,0.611320714,0.729592143,0.883637636,0.154940758,0.945613939,0.790673182,0.672973125,-0.179352468,0.611320714,0.790673182,0.824641733,0.216021797,0.945613939,0.729592143,-0.175359135,0.006032844,-0.172581423,-0.178614267,-0.223664249,-0.03173453,-0.239531514,-0.207796984,-0.101584052,0.03552959,-0.087372217,-0.122901806,-0.199440052,-0.116629708,-0.239531514,-0.122901806,-0.154810086,0.120424768,-0.087372217,-0.207796984,0.232161426,0.23282996,0.231377988,0.212524194,0.202617395,0.222430993,0.262152835,0.271282315,0.248458614,0.218375314,0.202617395,0.248458614,0.243925575,0.271282315,0.222430993,1.096146543,0.162199246,1.177275427,1.015076181,1.491521234,0.371057518,1.635802577,1.264745059,0.740984627,0.168418367,0.830903874,0.662485507,1.326735214,0.97331707,1.635802577,0.662485507,1.082721268,-0.539724921,0.830903874,1.370628796
51305,0.982142857,0.035714286,1,0.964285714,0.964285714,0.071428571,1,0.928571429,1,0,1,1,1,0,1,1,0.964285714,0.071428571,1,0.928571429,0.638228571,0.613730952,0.668537037,0.640635758,-0.054806085,0.613730952,0.668537037,0.605850617,-0.02817326,0.592285714,0.620458974,0.674178571,-0.078004762,0.63517619,0.713180952,0.652733333,-0.120895238,0.592285714,0.713180952,0.628090123,0.014717216,0.63517619,0.620458974,-0.219380511,-0.032698702,-0.235432601,-0.202733899,-0.242699099,-0.017739936,-0.25124055,-0.233500614,-0.196894729,-0.045459846,-0.219624652,-0.174164806,-0.212702678,-0.077075744,-0.25124055,-0.174164806,-0.226305671,0.013875962,-0.219624652,-0.233500614,0.210564176,0.203923061,0.217451259,0.20170358,0.198421043,0.20523862,0.219108323,0.20942508,0.228791566,0.213606304,0.198421043,0.228791566,0.207409377,0.20942508,0.20523862,1.533075301,0.186996581,1.62937847,1.442381889,1.591622896,0.386360555,1.688374337,1.302013781,1.483286539,0.17219763,1.574366318,1.402168688,1.47730423,0.286205649,1.688374337,1.402168688,1.535266482,0.077778361,1.574366318,1.496587957
51600,0.904761905,-0.023809524,0.892857143,0.916666667,0.952380952,0,0.952380952,0.952380952,0.857142857,-0.047619048,0.833333333,0.880952381,0.916666667,0.071428571,0.952380952,0.880952381,0.892857143,-0.119047619,0.833333333,0.952380952,0.555726339,0.545772976,0.578958766,0.566191447,-0.0258751,0.553083667,0.578958766,0.520974,0.0177115,0.52982975,0.51211825,0.616433056,-0.071559212,0.579659571,0.651218784,0.588159545,-0.121389034,0.52982975,0.651218784,0.543637533,0.067541321,0.579659571,0.51211825,-0.274947212,-0.003618702,-0.27678037,-0.273161668,-0.307453758,0.019652295,-0.297627611,-0.317279906,-0.238828827,-0.027488676,-0.252954952,-0.225466277,-0.262952684,-0.072161334,-0.297627611,-0.225466277,-0.287261594,0.064324953,-0.252954952,-0.317279906,0.190197501,0.188065094,0.19227452,0.178312735,0.180969226,0.175656243,0.203402796,0.196174657,0.210240225,0.195034511,0.180969226,0.210240225,0.185231503,0.196174657,0.175656243,1.597978756,0.031023475,1.614325638,1.583302163,1.828077701,0.335063327,1.797522605,1.462459278,1.390488147,0.084850585,1.437625417,1.352774832,1.518052627,0.444747773,1.797522605,1.352774832,1.642375826,-0.422064122,1.437625417,1.859689539
51716,0.958333333,0.05952381,0.988095238,0.928571429,1,0,1,1,0.916666667,0.119047619,0.976190476,0.857142857,0.928571429,0.142857143,1,0.857142857,0.988095238,-0.023809524,0.976190476,1,1.274696429,0.931791667,1.621769231,1.257234783,-0.70710899,0.914660241,1.621769231,1.482814286,-1.316342857,0.824642857,2.140985714,1.011148052,-0.009143496,1.006873171,1.016016667,0.912969231,-0.19137381,0.824642857,1.016016667,1.580761446,-1.134112544,1.006873171,2.140985714,-0.056106705,-0.05942007,-0.084894068,-0.025473998,-0.062507852,-0.116228334,-0.120622019,-0.004393685,-0.049123635,0.001772993,-0.048294703,-0.050067696,-0.088058485,-0.070554323,-0.120622019,-0.050067696,-0.02607973,-0.043901018,-0.048294703,-0.004393685,0.287986988,0.269337965,0.307831462,0.288802102,0.252374811,0.325229393,0.287097774,0.286714854,0.287533876,0.268602072,0.252374811,0.287533876,0.306204139,0.286714854,0.325229393,0.762254868,0.50771971,1.08028664,0.572566929,0.674393287,0.228410344,1.212646167,0.984235823,0.906560286,0.125896048,0.969526753,0.843630705,1.082287557,0.369015462,1.212646167,0.843630705,0.625075492,0.502452175,0.969526753,0.467074578
51895,0.946428571,-0.035714286,0.928571429,0.964285714,0.94047619,-0.071428571,0.904761905,0.976190476,0.952380952,0,0.952380952,0.952380952,0.928571429,-0.047619048,0.904761905,0.952380952,0.964285714,-0.023809524,0.952380952,0.976190476,0.627336905,0.578477381,0.666018519,0.630218868,-0.072976211,0.593042308,0.666018519,0.596420253,-0.039346341,0.576,0.615346341,0.663595,-0.108725,0.6092325,0.7179575,0.648798718,-0.1419575,0.576,0.7179575,0.61232716,-0.006113841,0.6092325,0.615346341,-0.223461294,-0.028734632,-0.238099691,-0.20936506,-0.239556089,-0.01836692,-0.249088288,-0.230721368,-0.207567684,-0.040185681,-0.227660524,-0.187474843,-0.21749165,-0.061613445,-0.249088288,-0.187474843,-0.22920984,0.003060844,-0.227660524,-0.230721368,0.207993002,0.200554588,0.21515592,0.200765043,0.19621569,0.204981517,0.215130611,0.20467654,0.225584683,0.211276712,0.19621569,0.225584683,0.204830911,0.20467654,0.204981517,1.501745853,0.117939837,1.565776027,1.44783619,1.5768683,0.21108995,1.570767196,1.359677246,1.435184039,0.236732736,1.563247122,1.326514386,1.486263286,0.24425281,1.570767196,1.326514386,1.574788408,-0.023161068,1.563247122,1.586408191
52712,0.958333333,0.035714286,0.976190476,0.94047619,0.952380952,0.047619048,0.976190476,0.928571429,0.964285714,0.023809524,0.976190476,0.952380952,0.964285714,0.023809524,0.976190476,0.952380952,0.952380952,0.047619048,0.976190476,0.928571429,0.582235119,0.585136905,0.585318987,0.584426087,-0.001753134,0.583565854,0.585318987,0.55607625,-0.020429081,0.546117073,0.566546154,0.612425926,0.017392134,0.621014634,0.6036225,0.574514815,-0.057505427,0.546117073,0.6036225,0.59446125,0.05446848,0.621014634,0.566546154,-0.255703558,-0.013990668,-0.262568544,-0.248577876,-0.278909094,-0.019316676,-0.288325974,-0.269009297,-0.232784509,-0.008153875,-0.236811114,-0.228657239,-0.258859932,-0.059668734,-0.288325974,-0.228657239,-0.252507728,0.032198183,-0.236811114,-0.269009297,0.196037032,0.194339761,0.197798755,0.187989868,0.184481605,0.191678042,0.203984847,0.204197917,0.203766451,0.194004986,0.184481605,0.203766451,0.198094478,0.204197917,0.191678042,1.639785346,0.066027129,1.672802598,1.606775469,1.712680504,0.249179995,1.787511367,1.538331372,1.574534443,-0.005847469,1.571928297,1.577775766,1.657713479,0.209735601,1.787511367,1.577775766,1.602090889,-0.067075732,1.571928297,1.639004029
53670,0.988095238,0.023809524,1,0.976190476,0.988095238,0.023809524,1,0.976190476,0.988095238,0.023809524,1,0.976190476,0.988095238,0.023809524,1,0.976190476,0.988095238,0.023809524,1,0.976190476,1.721807321,1.703409821,1.759027256,1.730883494,-0.055617435,1.703409821,1.759027256,1.934778675,-0.381710316,1.746222976,2.127933293,1.526988313,0.270475447,1.660596667,1.39012122,1.570317289,0.356101757,1.746222976,1.39012122,1.891449699,-0.467336626,1.660596667,2.127933293,0.0990572,-0.010275871,0.093981167,0.104257038,0.124546934,-0.025798006,0.11180334,0.137601346,0.073567465,0.005246264,0.076158993,0.07091273,0.091604364,0.040890611,0.11180334,0.07091273,0.106510035,-0.061442353,0.076158993,0.137601346,0.37779267,0.374939701,0.380715224,0.396442445,0.384718265,0.408452582,0.359142894,0.365161137,0.352977865,0.369039272,0.384718265,0.352977865,0.386546068,0.365161137,0.408452582,0.570861783,0.032097383,0.587057787,0.554960404,0.510701948,-0.129569513,0.572664553,0.702234066,0.647087623,-0.100040878,0.602193188,0.702234066,0.629232859,-0.129569513,0.572664553,0.702234066,0.522401013,0.143442681,0.602193188,0.458750507
54209,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.693766071,0.652314286,0.735217857,0.693766071,-0.082903571,0.652314286,0.735217857,0.648830952,-0.027080952,0.635290476,0.662371429,0.73870119,-0.13872619,0.669338095,0.808064286,0.721677381,-0.17277381,0.635290476,0.808064286,0.665854762,0.006966667,0.669338095,0.662371429,-0.188645786,-0.039910882,-0.208601227,-0.168690345,-0.211186318,-0.017185975,-0.219779306,-0.20259333,-0.166105254,-0.062635788,-0.197423148,-0.13478736,-0.177283333,-0.084991946,-0.219779306,-0.13478736,-0.200008239,0.005170182,-0.197423148,-0.20259333,0.22291003,0.213948097,0.231871963,0.212827108,0.209404641,0.216249575,0.232992953,0.218491554,0.247494352,0.228449497,0.209404641,0.247494352,0.217370564,0.218491554,0.216249575,1.44140805,0.172862307,1.533003373,1.360141066,1.541233501,0.336557794,1.574083097,1.237525303,1.353727343,0.256487972,1.494013275,1.237525303,1.385660721,0.336557794,1.574083097,1.237525303,1.501829013,-0.01571368,1.494013275,1.509726955
54389,0.970238095,0.035714286,0.988095238,0.952380952,1,0,1,1,0.94047619,0.071428571,0.976190476,0.904761905,0.952380952,0.095238095,1,0.904761905,0.988095238,-0.023809524,0.976190476,1,0.603339286,0.563416667,0.6345375,0.599274847,-0.069250753,0.565286747,0.6345375,0.53069881,-0.049892857,0.505752381,0.555645238,0.672191139,-0.09546104,0.626273171,0.721734211,0.60834375,-0.21598183,0.505752381,0.721734211,0.590533735,0.070627933,0.626273171,0.555645238,-0.250313916,-0.042916612,-0.271377284,-0.228460672,-0.290526535,-0.027477515,-0.304265293,-0.276787777,-0.207556195,-0.062640625,-0.237687129,-0.175046504,-0.242886368,-0.129218789,-0.304265293,-0.175046504,-0.257472999,0.039100648,-0.237687129,-0.276787777,0.19919897,0.190892448,0.207816987,0.182493864,0.176779859,0.188207869,0.216961362,0.205349246,0.229490223,0.201817282,0.176779859,0.229490223,0.196675296,0.205349246,0.188207869,1.619020222,0.247048311,1.747954013,1.500905703,1.884307977,0.591700571,1.977252184,1.385551614,1.399120184,0.305135199,1.558729516,1.253594317,1.624238333,0.723657867,1.977252184,1.253594317,1.673224034,-0.24097996,1.558729516,1.799709475
54910,0.928571429,-0.071428571,0.892857143,0.964285714,0.880952381,-0.19047619,0.785714286,0.976190476,0.976190476,0.047619048,1,0.952380952,0.869047619,-0.166666667,0.785714286,0.952380952,0.988095238,0.023809524,1,0.976190476,0.968876786,1.003965476,0.93884321,0.979295513,0.08414079,1.022984,0.93884321,1.071090541,0.690459497,1.453642424,0.763182927,0.896456098,-0.434285476,0.684609524,1.118895,1.270219178,0.334747424,1.453642424,1.118895,0.723422892,-0.078573403,0.684609524,0.763182927,-0.131080698,0.013365527,-0.124140905,-0.137506432,-0.115107132,0.10597016,-0.056393936,-0.162364096,-0.145495867,-0.065343341,-0.177370667,-0.112027327,-0.086877986,0.055633391,-0.056393936,-0.112027327,-0.169957783,-0.015006572,-0.177370667,-0.162364096,0.252106414,0.254431579,0.249953483,0.261095155,0.292801745,0.235575217,0.243994622,0.224283591,0.264691205,0.277398709,0.292801745,0.264691205,0.229861382,0.224283591,0.235575217,0.948203496,-0.154303062,0.872796782,1.027099844,0.822481711,-0.331945274,0.540514141,0.872459414,1.088943986,0.609506746,1.460686662,0.851179916,0.777893497,-0.310665776,0.540514141,0.851179916,1.365861171,0.181582476,1.460686662,1.279104186
55091,0.964285714,0.047619048,0.988095238,0.94047619,0.988095238,0.023809524,1,0.976190476,0.94047619,0.071428571,0.976190476,0.904761905,0.952380952,0.095238095,1,0.904761905,0.976190476,0,0.976190476,0.976190476,0.798589286,0.738094345,0.874423924,0.805471451,-0.134581936,0.739841988,0.874423924,0.702046928,-0.0275332,0.68844619,0.71597939,0.914132658,-0.252885895,0.792491341,1.045377237,0.857988438,-0.356931046,0.68844619,1.045377237,0.754235366,0.076511951,0.792491341,0.71597939,-0.141408465,-0.033804035,-0.157893149,-0.124089114,-0.17629876,-0.001041549,-0.17681326,-0.175771711,-0.104751574,-0.07018526,-0.138511572,-0.068326312,-0.12528196,-0.108486948,-0.17681326,-0.068326312,-0.157141642,0.037260139,-0.138511572,-0.175771711,0.243683684,0.234560807,0.253268479,0.225868878,0.224623791,0.227144333,0.262400505,0.244740189,0.281455057,0.251618643,0.224623791,0.281455057,0.235942261,0.244740189,0.227144333,1.197169327,0.260010978,1.335549015,1.075538037,1.407448988,0.518729883,1.452546348,0.933816465,1.028818063,0.366311117,1.231799548,0.865488431,1.13776647,0.587057917,1.452546348,0.865488431,1.294278312,-0.131634218,1.231799548,1.363433766
56054,0.910714286,0.05952381,0.94047619,0.880952381,0.976190476,0,0.976190476,0.976190476,0.845238095,0.119047619,0.904761905,0.785714286,0.880952381,0.19047619,0.976190476,0.785714286,0.94047619,-0.071428571,0.904761905,0.976190476,0.585392083,0.553030179,0.638428716,0.595063366,-0.083986058,0.554442658,0.638428716,0.512729268,-0.033180732,0.496138902,0.529319634,0.690153451,-0.156639143,0.617349342,0.773988485,0.620044797,-0.277849582,0.496138902,0.773988485,0.571663038,0.088029708,0.617349342,0.529319634,-0.255499888,-0.040291421,-0.274987242,-0.234695821,-0.300915301,-0.023914647,-0.312872625,-0.288957978,-0.203048284,-0.066831706,-0.234110908,-0.167279202,-0.247945828,-0.145593423,-0.312872625,-0.167279202,-0.262575843,0.05484707,-0.234110908,-0.288957978,0.197162267,0.188613842,0.206288289,0.178456553,0.173998511,0.182914596,0.21876605,0.204383016,0.235328331,0.201348295,0.173998511,0.235328331,0.193241178,0.204383016,0.182914596,1.530449256,0.316379236,1.696255107,1.379875871,1.903910185,0.706328181,1.96757495,1.26124677,1.224710381,0.450409194,1.465559033,1.015149839,1.516787488,0.952425111,1.96757495,1.015149839,1.645158298,-0.378677253,1.465559033,1.844236286
56438,0.910714286,0.130952381,0.976190476,0.845238095,0.964285714,0.023809524,0.976190476,0.952380952,0.857142857,0.238095238,0.976190476,0.738095238,0.857142857,0.238095238,0.976190476,0.738095238,0.964285714,0.023809524,0.976190476,0.952380952,0.786939494,0.712491131,0.843787254,0.771281928,-0.135284327,0.708502927,0.843787254,0.725311914,-0.07321775,0.689155,0.76237275,0.822998194,-0.220987372,0.727850854,0.948838226,0.800963056,-0.259683226,0.689155,0.948838226,0.744898704,-0.034521896,0.727850854,0.76237275,-0.134547503,-0.06313764,-0.163846669,-0.100709029,-0.159860362,-0.036214524,-0.177744078,-0.141529554,-0.106070536,-0.101911875,-0.14994926,-0.048037385,-0.121898141,-0.129706693,-0.177744078,-0.048037385,-0.145791381,-0.008419706,-0.14994926,-0.141529554,0.243747262,0.229935863,0.259698454,0.232830363,0.224719384,0.241144116,0.256028773,0.235152342,0.283639536,0.250087783,0.224719384,0.283639536,0.238111243,0.235152342,0.241144116,1.180780014,0.376101934,1.377821374,1.00171944,1.329477286,0.412769758,1.41650351,1.003733752,1.041488138,0.563302099,1.341195756,0.777893658,1.203907855,0.638609852,1.41650351,0.777893658,1.294519254,0.091963078,1.341195756,1.249232678
56904,0.976190476,0.023809524,0.988095238,0.964285714,0.988095238,0.023809524,1,0.976190476,0.964285714,0.023809524,0.976190476,0.952380952,0.976190476,0.047619048,1,0.952380952,0.976190476,0,0.976190476,0.976190476,0.619404821,0.589829464,0.656952346,0.624192348,-0.064730599,0.592221747,0.656952346,0.548500904,-0.04622613,0.52566631,0.571892439,0.701752716,-0.083738262,0.660400488,0.74413875,0.632238232,-0.21847244,0.52566631,0.74413875,0.616146463,0.088508049,0.660400488,0.571892439,-0.226260862,-0.03099538,-0.241569555,-0.210574176,-0.270689959,-0.029767778,-0.285394524,-0.255626745,-0.18073475,-0.032280393,-0.196675685,-0.164395292,-0.226370508,-0.120999232,-0.285394524,-0.164395292,-0.226151215,0.058951061,-0.196675685,-0.255626745,0.20673031,0.199685503,0.213949063,0.18848147,0.182728719,0.194374532,0.225429738,0.217055867,0.234012956,0.20774542,0.182728719,0.234012956,0.2057152,0.217055867,0.194374532,1.563925735,0.200637999,1.668454837,1.467816837,1.801446874,0.590508194,1.902347519,1.311839326,1.374110413,0.198336275,1.47817952,1.279843245,1.544023166,0.622504275,1.902347519,1.279843245,1.584348096,-0.228768167,1.47817952,1.706947687
57315,0.875,0.107142857,0.928571429,0.821428571,0.976190476,0,0.976190476,0.976190476,0.773809524,0.214285714,0.880952381,0.666666667,0.821428571,0.30952381,0.976190476,0.666666667,0.928571429,-0.095238095,0.880952381,0.976190476,0.773683333,0.831847619,0.713311594,0.728712245,0.029024303,0.742335897,0.713311594,0.63962561,0.076378049,0.677814634,0.601436585,0.841098462,-0.063296139,0.813832432,0.877128571,0.758695652,-0.199313937,0.677814634,0.877128571,0.702188462,0.212395847,0.813832432,0.601436585,-0.17965464,0.012907389,-0.173596069,-0.186503459,-0.216620707,0.031947062,-0.200647176,-0.232594238,-0.133020524,-0.02460713,-0.143620519,-0.119013389,-0.167520422,-0.081633787,-0.200647176,-0.119013389,-0.190388756,0.088973719,-0.143620519,-0.232594238,0.227783288,0.231096313,0.224038129,0.210518038,0.218337262,0.202698814,0.249564065,0.245234721,0.255284985,0.233330541,0.218337262,0.255284985,0.222876103,0.245234721,0.202698814,1.200748315,0.099307236,1.250877712,1.151570475,1.526190417,0.32726385,1.440202715,1.112938864,0.919998739,0.322418107,1.082473917,0.76005581,1.223905035,0.680146905,1.440202715,0.76005581,1.322396307,-0.540624012,1.082473917,1.623097929
57521,0.982142857,-0.011904762,0.976190476,0.988095238,1,0,1,1,0.964285714,-0.023809524,0.952380952,0.976190476,0.988095238,0.023809524,1,0.976190476,0.976190476,-0.047619048,0.952380952,1,0.580947024,0.569770238,0.58896988,0.581059394,-0.01591744,0.573052439,0.58896988,0.562636905,0.03777381,0.58152381,0.54375,0.600164198,-0.071135183,0.5641575,0.635292683,0.608084337,-0.053768873,0.58152381,0.635292683,0.553704878,0.0204075,0.5641575,0.54375,-0.249410766,-0.013021839,-0.255961146,-0.242939307,-0.267462632,0.020150765,-0.257387249,-0.277538015,-0.230690313,-0.04696701,-0.254463737,-0.207496728,-0.232742534,-0.049890522,-0.257387249,-0.207496728,-0.26628227,0.023074277,-0.254463737,-0.277538015,0.196736191,0.194376913,0.199067044,0.190857673,0.195209521,0.186505824,0.202832432,0.193502675,0.211934635,0.203471324,0.195209521,0.211934635,0.189918922,0.193502675,0.186505824,1.69026242,0.02582556,1.703492403,1.677666842,1.777345196,0.145542417,1.719620046,1.574077629,1.606703163,0.151547696,1.688147286,1.53659959,1.605353758,0.183020456,1.719620046,1.53659959,1.76301585,-0.150933174,1.688147286,1.83908046
58290,0.964285714,0.023809524,0.976190476,0.952380952,0.976190476,0.047619048,1,0.952380952,0.952380952,0,0.952380952,0.952380952,0.976190476,0.047619048,1,0.952380952,0.952380952,0,0.952380952,0.952380952,0.825555357,0.813479762,0.8403375,0.831366049,-0.017724085,0.822613415,0.8403375,0.759010976,0.020296905,0.768911905,0.748615,0.90553,-0.05306,0.879,0.93206,0.848496341,-0.163148095,0.768911905,0.93206,0.8138075,0.130385,0.879,0.748615,-0.132834227,-0.024177611,-0.144773788,-0.120596177,-0.165024822,-0.025641235,-0.177532742,-0.151891507,-0.099838866,-0.02107604,-0.110376887,-0.089300846,-0.134492793,-0.088231895,-0.177532742,-0.089300846,-0.131134197,0.04151462,-0.110376887,-0.151891507,0.249503371,0.245436833,0.253671572,0.234661805,0.232010106,0.237446089,0.264715975,0.259534896,0.269897054,0.250491544,0.232010106,0.269897054,0.248490492,0.259534896,0.237446089,1.159881036,0.053362597,1.186694088,1.133331492,1.286134862,0.278736911,1.300539104,1.021802193,1.051738708,0.061680119,1.083482312,1.021802193,1.122433776,0.278736911,1.300539104,1.021802193,1.170277925,-0.18870827,1.083482312,1.272190582
59145,0.982142857,0.011904762,0.988095238,0.976190476,0.976190476,0,0.976190476,0.976190476,0.988095238,0.023809524,1,0.976190476,0.976190476,0,0.976190476,0.976190476,0.988095238,0.023809524,1,0.976190476,0.595619643,0.568194048,0.623459756,0.59614303,-0.054304334,0.569155422,0.623459756,0.563402439,-0.012897561,0.556953659,0.56985122,0.628489157,-0.096001626,0.581066667,0.677068293,0.617010976,-0.120114634,0.556953659,0.677068293,0.575526506,0.011215447,0.581066667,0.56985122,-0.236462467,-0.031010063,-0.251873528,-0.220863466,-0.25504401,-0.008587254,-0.259337637,-0.250750383,-0.218104798,-0.053610589,-0.244587137,-0.190976548,-0.225157093,-0.068361089,-0.259337637,-0.190976548,-0.247631632,0.006163247,-0.244587137,-0.250750383,0.201164059,0.194682161,0.207725005,0.193292894,0.191604304,0.194981483,0.208940392,0.197686735,0.220468528,0.206036416,0.191604304,0.220468528,0.196350406,0.197686735,0.194981483,1.647495328,0.170309371,1.736072785,1.565763414,1.732669951,0.310941688,1.752731958,1.44179027,1.572175475,0.279182654,1.720972923,1.44179027,1.601422466,0.310941688,1.752731958,1.44179027,1.716854442,0.007910912,1.720972923,1.713062011
59464,0.956845238,0.026785714,0.970238095,0.943452381,0.970238095,0.011904762,0.976190476,0.964285714,0.943452381,0.041666667,0.964285714,0.922619048,0.949404762,0.053571429,0.976190476,0.922619048,0.964285714,0,0.964285714,0.964285714,0.652888765,0.626771577,0.679756782,0.65088717,-0.056942212,0.622814571,0.679756782,0.61945138,-0.047832185,0.595682012,0.643514198,0.683215457,-0.06735403,0.650282099,0.717636129,0.654938715,-0.121954117,0.595682012,0.717636129,0.646898148,0.006767901,0.650282099,0.643514198,-0.212154518,-0.031579549,-0.227723285,-0.196143736,-0.232094967,-0.029644045,-0.246826057,-0.217182012,-0.191647937,-0.034229332,-0.208384676,-0.174155344,-0.211515836,-0.072670713,-0.246826057,-0.174155344,-0.212783344,0.008797336,-0.208384676,-0.217182012,0.21301884,0.206407707,0.219817671,0.205174495,0.199185014,0.21123792,0.221085895,0.213719569,0.228784895,0.213567401,0.199185014,0.228784895,0.212478745,0.213719569,0.21123792,1.470063143,0.169901794,1.55782819,1.387926396,1.566286114,0.295080552,1.638777831,1.34369728,1.380900228,0.197236633,1.482872919,1.285636286,1.472329689,0.353141545,1.638777831,1.285636286,1.490629888,-0.015595518,1.482872919,1.498468438
60182,0.94047619,0,0.94047619,0.94047619,0.94047619,-0.023809524,0.928571429,0.952380952,0.94047619,0.023809524,0.952380952,0.928571429,0.928571429,0,0.928571429,0.928571429,0.952380952,0,0.952380952,0.952380952,0.676534226,0.631652917,0.734650949,0.687247563,-0.094806772,0.639844177,0.734650949,0.612280506,0.098868006,0.662340256,0.56347225,0.76221462,-0.292308346,0.6179105,0.910218846,0.786279551,-0.24787859,0.662340256,0.910218846,0.590691375,0.05443825,0.6179105,0.56347225,-0.221715183,0.005305086,-0.21906264,-0.224367726,-0.236859354,0.040621178,-0.216291668,-0.256912847,-0.206571012,-0.030776222,-0.221764337,-0.190988115,-0.203639892,-0.025303553,-0.216291668,-0.190988115,-0.239338592,0.03514851,-0.221764337,-0.256912847,0.210366786,0.20972736,0.211006212,0.202706047,0.212641984,0.193018509,0.218027525,0.206885602,0.229455139,0.221048561,0.212641984,0.229455139,0.199952055,0.206885602,0.193018509,1.368467843,0.189684524,1.469851917,1.280167393,1.536021776,0.355634448,1.401955293,1.046320845,1.233873197,0.521129891,1.541292715,1.020162824,1.211249804,0.381792469,1.401955293,1.020162824,1.612315657,-0.148907561,1.541292715,1.690200276
